"ruleId","displayName","enabled","type","severity","category","source","queryFrequency","queryPeriod","description","body"
"f774b34a-1b47-42f4-9ad0-2dd71e5db261","Creation of an anomalous number of resources","true","Hunting","none","AzureActivity","AzureActivity","none","none","本规则将在 azure 活动日志中查找异常数量的资源创建或部署活动。缺省查询的回顾期是7天","let timeframe = 7d;
AzureActivity
| where TimeGenerated >= ago(timeframe)
| where OperationName == ""Microsoft.Compute/virtualMachines/write"" or OperationName == ""Microsoft.Resources/deployments/write"" 
| where ActivityStatus == ""Succeeded"" 
| make-series dcount(ResourceId)  default=0 on EventSubmissionTimestamp in range(ago(7d), now(), 1d) by Caller
| extend AccountCustomEntity = Caller
| render timechart"
"d3c1d4a4-d4aa-4b20-a7d4-7f1c934aa3a1","Azure Active Directory Hybrid Health AD FS New Server","true","Detection","Medium","AzureActivity","AzureActivity","1d","1d","此检测使用 AzureActivity 日志（管理类别）来识别 Azure AD 混合运行状况 AD FS 服务中服务器实例的创建或更新。 威胁参与者可以创建新的 AD Health ADFS 服务并创建虚假服务器实例来欺骗 AD FS 签名日志。 无需危及本地 AD FS 服务器。 这可以通过对 Azure 的 HTTP 请求以编程方式完成。 
参考：https://o365blog.com/post/hybridhealthagent","AzureActivity
| where CategoryValue == 'Administrative'
| where ResourceProviderValue =~ 'Microsoft.ADHybridHealthService'
| where _ResourceId contains 'AdFederationService'
| where OperationNameValue =~ 'Microsoft.ADHybridHealthService/services/servicemembers/action'
| extend claimsJson = parse_json(Claims)
| extend AppId = tostring(claimsJson.appid)
| extend AccountName = tostring(claimsJson.name)
| project-away claimsJson
| extend timestamp = TimeGenerated, AccountCustomEntity = Caller, IPCustomEntity = CallerIpAddress"
"113a6e60-38f6-4242-9240-6aeea3b98c86","Rare subscription-level operations in Azure","true","Detection","Low","AzureActivity","AzureActivity","1d","14d","本规则用于监视 Azure 活动日志中的敏感的订阅级事件。  例如，这会监视用于创建备份但可能被攻击者滥用的操作名称“创建或更新快照” 转储散列或从磁盘中提取敏感信息。","let starttime = 14d;
let endtime = 1d;
// The number of operations below which an IP address is considered an unusual source of role assignment operations
let alertOperationThreshold = 5;
let SensitiveOperationList = dynamic(
[""Microsoft.Storage/storageAccounts/listKeys"", ""Register Subscription"", ""Microsoft.Compute/snapshots/write"", ""Create or Update Network Security Group"",""Microsoft.Network/networkSecurityGroups""]);
let SensitiveActivity = AzureActivity
| where OperationNameValue has_any (SensitiveOperationList)
| where ActivityStatusValue =~ ""Success"";
SensitiveActivity
| where TimeGenerated between (ago(starttime) .. ago(endtime))
| summarize count() by CallerIpAddress, Caller, OperationNameValue
| where count_ >= alertOperationThreshold
| join kind = rightanti ( 
SensitiveActivity
| where TimeGenerated >= ago(endtime)
| extend Resource = tostring(Properties_d.resource), ResourceId = tostring(Properties_d.entity)
| summarize StartTimeUtc = min(TimeGenerated), EndTimeUtc = max(TimeGenerated), ActivityTimeStamp = makelist(TimeGenerated), ActivityStatusValue = makelist(ActivityStatusValue), 
OperationIds = makelist(OperationId), CorrelationIds = makelist(CorrelationId), Resources = makelist(Resource), ResourceGroups = makelist(ResourceGroup), ResourceIds = makelist(ResourceId), ActivityCountByCallerIPAddress = count()  
by CallerIpAddress, Caller, OperationNameValue
) on CallerIpAddress, Caller
| extend timestamp = StartTimeUtc, AccountCustomEntity = Caller, IPCustomEntity = CallerIpAddress"
"7cbd4bef-e8a2-4f2c-b96d-3d8cd911c490","HAFNIUM New UM Service Child Process","true","Detection","Medium","SecurityEvents","SecurityEvent","1d","14d","此查询查找由 Exchange UM 服务生成的新进程，而该进程以前从未被观察到。 
参考：https://www.microsoft.com/security/blog/2021/03/02/hafnium-targeting-exchange-servers","let lookback = 14d;
let timeframe = 1d;
SecurityEvent
| where TimeGenerated > ago(lookback) and TimeGenerated < ago(timeframe)
| where EventID == 4688
| where ParentProcessName has_any (""umworkerprocess.exe"", ""UMService.exe"")
| join kind=rightanti (
SecurityEvent
| where TimeGenerated > ago(timeframe)
| where ParentProcessName has_any (""umworkerprocess.exe"", ""UMService.exe"")
| where EventID == 4688) on NewProcessName
| extend timestamp = TimeGenerated, AccountCustomEntity = Account, HostCustomEntity = Computer, IPCustomEntity = IpAddress"
"6254d144-8487-4362-bdad-c1c498efd872","Anomalous sign-in location by user account and authenticating application","true","Detection","Medium","AzureActiveDirectory","SigninLogs","1d","14d","本规则将查询AAD的可疑登录行为，例如同时在多个不同区域出现登录行为","let lookBack_long = 14d;
let lookBack_med = 7d;
let lookBack = 1d;
SigninLogs
| where TimeGenerated >= startofday(ago(lookBack_long))
| extend locationString = strcat(tostring(LocationDetails[""countryOrRegion""]), ""/"", tostring(LocationDetails[""state""]), ""/"", tostring(LocationDetails[""city""]), "";"") 
| project TimeGenerated, AppDisplayName , UserPrincipalName, locationString 
// Create time series 
| make-series dLocationCount = dcount(locationString) on TimeGenerated in range(startofday(ago(lookBack_long)),now(), 1d) 
by UserPrincipalName, AppDisplayName 
// Compute best fit line for each entry 
| extend (RSquare,Slope,Variance,RVariance,Interception,LineFit)=series_fit_line(dLocationCount) 
// Chart the 3 most interesting lines  
// A 0-value slope corresponds to an account being completely stable over time for a given Azure Active Directory application
| where Slope > 0.3
| top 50 by Slope desc
| join kind = leftsemi (
SigninLogs
| where TimeGenerated >= startofday(ago(lookBack_med))
| extend locationString = strcat(tostring(LocationDetails[""countryOrRegion""]), ""/"", tostring(LocationDetails[""state""]), ""/"", tostring(LocationDetails[""city""]), "";"") 
| project TimeGenerated, AppDisplayName , UserPrincipalName, locationString 
| make-series dLocationCount = dcount(locationString) on TimeGenerated in range(startofday(ago(lookBack_med)) ,now(), 1d) 
by UserPrincipalName, AppDisplayName 
| extend (RSquare,Slope,Variance,RVariance,Interception,LineFit)=series_fit_line(dLocationCount) 
| top 50 by Slope desc
| where Slope > 0.3
) on UserPrincipalName, AppDisplayName
| join kind = leftsemi (
SigninLogs
| where TimeGenerated >= startofday(ago(lookBack))
| extend locationString = strcat(tostring(LocationDetails[""countryOrRegion""]), ""/"", tostring(LocationDetails[""state""]), ""/"", tostring(LocationDetails[""city""]), "";"") 
| project TimeGenerated, AppDisplayName , UserPrincipalName, locationString 
| make-series dLocationCount = dcount(locationString) on TimeGenerated in range(startofday(ago(lookBack)) ,now(), 1d) 
by UserPrincipalName, AppDisplayName 
| extend (RSquare,Slope,Variance,RVariance,Interception,LineFit)=series_fit_line(dLocationCount) 
| top 50 by Slope desc
// Higher threshold requirement on last day anomaly
| where Slope > 5
) on UserPrincipalName, AppDisplayName
| extend timestamp = TimeGenerated, AccountCustomEntity = UserPrincipalName"
"2bcd4c9e-1a2d-406f-8868-affa733470a7","Login spike with increase failure rate","true","Hunting","none","AzureActiveDirectory","SigninLogs","none","none","This query over SiginLogs will summarise the total number of login attempts for each hour of the day on week days, this can be edited.
The query then uses Kusto anomaly detection to find login spikes for each hour across all days. The query will then calculate the
percentage change between the anomalous period and the average logins for that period. Finally the query will determine the success
and failure rate for logins for the given 1 hour period, if a specified % change in logins is detected alongside a specified failure rate
a result is presented.'
","let starttime = todatetime('{{StartTimeISO}}');
let endtime = todatetime('{{EndTimeISO}}');
let lookback = starttime - 14d;
let failureThreshold = 15;
let percentageChangeThreshold = 50;
SigninLogs
//Collect number of users logging in for each hour
| where TimeGenerated >= lookback
| summarize dcount(UserPrincipalName) by bin(TimeGenerated, 1h)
| extend hour = datetime_part(""Hour"",TimeGenerated)
| extend day = dayofweek(TimeGenerated)
//Exclude Saturday and Sunday as they skew the data, change depending on your weekend days
| where day != 6d and day != 7d
| order by TimeGenerated asc
//Summarise users trying to authenticate by each hour of the day
| summarize make_list(dcount_UserPrincipalName), make_list(TimeGenerated), avg(dcount_UserPrincipalName), make_list(day) by hour
//Find outlier hours where the number of users trying to authenticate spikes, expand and then keep only anomalous rows
| extend series_decompose_anomalies(list_dcount_UserPrincipalName)
| mv-expand list_dcount_UserPrincipalName, series_decompose_anomalies_list_dcount_UserPrincipalName_ad_flag, list_TimeGenerated, list_day
| where series_decompose_anomalies_list_dcount_UserPrincipalName_ad_flag == 1
//Calculate the percentage change between the spike and the average users authenticating
| project TimeGenerated=todatetime(list_TimeGenerated), Hour=hour, WeekDay=list_day, AccountsAuthenticating=list_dcount_UserPrincipalName, AverageAccountsAuthenticatin=round(avg_dcount_UserPrincipalName, 0), PercentageChange = round  ((list_dcount_UserPrincipalName - avg_dcount_UserPrincipalName) / avg_dcount_UserPrincipalName * 100,   2)
| order by PercentageChange desc
//As an additional feature we collect successful and unsuccessful logins during the 1h windows with anomalies
| join kind=inner(
SigninLogs
| where TimeGenerated >= lookback
| where ResultType == ""0""
| summarize Success=dcount(UserPrincipalName), SuccessAccounts=make_set(UserPrincipalName) by bin(TimeGenerated, 1h)
| join kind=inner(
    SigninLogs
    | where TimeGenerated >= lookback
    //Failed sign-ins based on failed username/password combos or failed MFA
    | where ResultType in (""50126"", ""50074"", ""50057"", ""51004"")
    | summarize Failed=dcount(UserPrincipalName), FailedAccounts=make_set(UserPrincipalName) by bin(TimeGenerated, 1h)
) on TimeGenerated
| project-away TimeGenerated1
| extend Total = Failed + Success
| project TimeGenerated, SuccessRate = round((toreal(Success) / toreal(Total)) *100) , round(FailureRate = (toreal(Failed) / toreal(Total)) *100), SuccessAccounts, FailedAccounts
) on TimeGenerated
| order by PercentageChange
| project-away TimeGenerated1
//Thresholds, 15% account authentication failure rate at a 50% increase in accounts attempting to authenticate by default
//Comment out line below to see all anomalous results
| where FailureRate >= failureThreshold and PercentageChange >= percentageChangeThreshold
| extend timestamp = TimeGenerated"
"73a31908-a023-4de5-ac68-7a7ddc5d9bc6","Suspicious Windows Login outside normal hours","true","Hunting","none","SecurityEvents","SecurityEvent","none","none","本规则将识别出正常登录时间之外的可疑交互式登录事件","let v_StartTime = 14d;
let v_EndTime = 2d;
let lookback = 1d;
let AllLogonEvents = materialize(
SecurityEvent
| where TimeGenerated  between (ago(v_StartTime)..ago(v_EndTime))
| where EventID in (4624, 4625)
| where LogonTypeName in~ ('2 - Interactive','10 - RemoteInteractive')
| where AccountType =~ 'User'
| extend HourOfLogin = hourofday(TimeGenerated), DayNumberofWeek = dayofweek(TimeGenerated)
| extend DayofWeek = case(
DayNumberofWeek == ""00:00:00"", ""Sunday"", 
DayNumberofWeek == ""1.00:00:00"", ""Monday"", 
DayNumberofWeek == ""2.00:00:00"", ""Tuesday"", 
DayNumberofWeek == ""3.00:00:00"", ""Wednesday"", 
DayNumberofWeek == ""4.00:00:00"", ""Thursday"", 
DayNumberofWeek == ""5.00:00:00"", ""Friday"", 
DayNumberofWeek == ""6.00:00:00"", ""Saturday"",""InvalidTimeStamp"")
// map the most common ntstatus codes
| extend StatusDesc = case(
Status =~ ""0x80090302"", ""SEC_E_UNSUPPORTED_FUNCTION"",
Status =~ ""0x80090308"", ""SEC_E_INVALID_TOKEN"",
Status =~ ""0x8009030E"", ""SEC_E_NO_CREDENTIALS"",
Status =~ ""0xC0000008"", ""STATUS_INVALID_HANDLE"",
Status =~ ""0xC0000017"", ""STATUS_NO_MEMORY"",
Status =~ ""0xC0000022"", ""STATUS_ACCESS_DENIED"",
Status =~ ""0xC0000034"", ""STATUS_OBJECT_NAME_NOT_FOUND"",
Status =~ ""0xC000005E"", ""STATUS_NO_LOGON_SERVERS"",
Status =~ ""0xC000006A"", ""STATUS_WRONG_PASSWORD"",
Status =~ ""0xC000006D"", ""STATUS_LOGON_FAILURE"",
Status =~ ""0xC000006E"", ""STATUS_ACCOUNT_RESTRICTION"",
Status =~ ""0xC0000073"", ""STATUS_NONE_MAPPED"",
Status =~ ""0xC00000FE"", ""STATUS_NO_SUCH_PACKAGE"",
Status =~ ""0xC000009A"", ""STATUS_INSUFFICIENT_RESOURCES"",
Status =~ ""0xC00000DC"", ""STATUS_INVALID_SERVER_STATE"",
Status =~ ""0xC0000106"", ""STATUS_NAME_TOO_LONG"",
Status =~ ""0xC000010B"", ""STATUS_INVALID_LOGON_TYPE"",
Status =~ ""0xC000015B"", ""STATUS_LOGON_TYPE_NOT_GRANTED"",
Status =~ ""0xC000018B"", ""STATUS_NO_TRUST_SAM_ACCOUNT"",
Status =~ ""0xC0000224"", ""STATUS_PASSWORD_MUST_CHANGE"",
Status =~ ""0xC0000234"", ""STATUS_ACCOUNT_LOCKED_OUT"",
Status =~ ""0xC00002EE"", ""STATUS_UNFINISHED_CONTEXT_DELETED"",
EventID == 4624, ""Success"",
""See - https://docs.microsoft.com/openspecs/windows_protocols/ms-erref/596a1078-e883-4972-9bbc-49e60bebca55""
)
| extend SubStatusDesc = case(
SubStatus =~ ""0x80090325"", ""SEC_E_UNTRUSTED_ROOT"",
SubStatus =~ ""0xC0000008"", ""STATUS_INVALID_HANDLE"",
SubStatus =~ ""0xC0000022"", ""STATUS_ACCESS_DENIED"",
SubStatus =~ ""0xC0000064"", ""STATUS_NO_SUCH_USER"",
SubStatus =~ ""0xC000006A"", ""STATUS_WRONG_PASSWORD"",
SubStatus =~ ""0xC000006D"", ""STATUS_LOGON_FAILURE"",
SubStatus =~ ""0xC000006E"", ""STATUS_ACCOUNT_RESTRICTION"",
SubStatus =~ ""0xC000006F"", ""STATUS_INVALID_LOGON_HOURS"",
SubStatus =~ ""0xC0000070"", ""STATUS_INVALID_WORKSTATION"",
SubStatus =~ ""0xC0000071"", ""STATUS_PASSWORD_EXPIRED"",
SubStatus =~ ""0xC0000072"", ""STATUS_ACCOUNT_DISABLED"",
SubStatus =~ ""0xC0000073"", ""STATUS_NONE_MAPPED"",
SubStatus =~ ""0xC00000DC"", ""STATUS_INVALID_SERVER_STATE"",
SubStatus =~ ""0xC0000133"", ""STATUS_TIME_DIFFERENCE_AT_DC"",
SubStatus =~ ""0xC000018D"", ""STATUS_TRUSTED_RELATIONSHIP_FAILURE"",
SubStatus =~ ""0xC0000193"", ""STATUS_ACCOUNT_EXPIRED"",
SubStatus =~ ""0xC0000380"", ""STATUS_SMARTCARD_WRONG_PIN"",
SubStatus =~ ""0xC0000381"", ""STATUS_SMARTCARD_CARD_BLOCKED"",
SubStatus =~ ""0xC0000382"", ""STATUS_SMARTCARD_CARD_NOT_AUTHENTICATED"",
SubStatus =~ ""0xC0000383"", ""STATUS_SMARTCARD_NO_CARD"",
SubStatus =~ ""0xC0000384"", ""STATUS_SMARTCARD_NO_KEY_CONTAINER"",
SubStatus =~ ""0xC0000385"", ""STATUS_SMARTCARD_NO_CERTIFICATE"",
SubStatus =~ ""0xC0000386"", ""STATUS_SMARTCARD_NO_KEYSET"",
SubStatus =~ ""0xC0000387"", ""STATUS_SMARTCARD_IO_ERROR"",
SubStatus =~ ""0xC0000388"", ""STATUS_DOWNGRADE_DETECTED"",
SubStatus =~ ""0xC0000389"", ""STATUS_SMARTCARD_CERT_REVOKED"",
EventID == 4624, ""Success"",
""See - https://docs.microsoft.com/openspecs/windows_protocols/ms-erref/596a1078-e883-4972-9bbc-49e60bebca55""
)
| project StartTime = TimeGenerated, DayofWeek, HourOfLogin, EventID, Activity, IpAddress, WorkstationName, Computer, TargetUserName, TargetDomainName, ProcessName, SubjectUserName, PrivilegeList, LogonTypeName, StatusDesc, SubStatusDesc
);
AllLogonEvents
| where TargetDomainName !in (""Window Manager"",""Font Driver Host"")
| summarize max(HourOfLogin), min(HourOfLogin), historical_DayofWeek=make_set(DayofWeek) by TargetUserName
| join kind= inner
(
    AllLogonEvents
    | where StartTime > ago(lookback)
)
on TargetUserName
// Filtering for logon events based on range of max and min of historical logon hour values seen
| where HourOfLogin > max_HourOfLogin or HourOfLogin < min_HourOfLogin
// Also populating additional column showing historical days of week when logon was seen
| extend historical_DayofWeek = tostring(historical_DayofWeek)
| summarize Total= count(), max(HourOfLogin), min(HourOfLogin), current_DayofWeek =make_set(DayofWeek), StartTime=max(StartTime), EndTime = min(StartTime), SourceIP = make_set(IpAddress), SourceHost = make_set(WorkstationName), SubjectUserName = make_set(SubjectUserName), HostLoggedOn = make_set(Computer) by EventID, Activity, TargetDomainName, TargetUserName , ProcessName , LogonTypeName, StatusDesc, SubStatusDesc, historical_DayofWeek
| extend historical_DayofWeek = todynamic(historical_DayofWeek) 
| extend timestamp = StartTime, AccountCustomEntity = TargetUserName"
"233df8c2-cd60-4fb5-8b96-10156f5c96d8","Privleged Role Assigned Outside PIM","true","Detection","Low","AzureActiveDirectory","AuditLogs","1d","1d","标识分配给 PIM 之外的用户的特权角色。 参考：https://docs.microsoft.comazure/active-directory/fundamentals/security-operations-privileged-accounts#things-to-monitor-1","AuditLogs
| where Category =~ ""RoleManagement""
| where ActivityDisplayName =~ 'Add member to role (permanent)'
| extend AccountCustomEntity = tostring(TargetResources[0].userPrincipalName), IPCustomEntity = tostring(parse_json(tostring(InitiatedBy.user)).ipAddress)"
"ddf46f16-a0db-45f0-9194-e3961ead47c9","Web Shell Activity","true","Hunting","none","AzureMonitor(IIS)","W3CIISLog","none","none","Web shells are scripts that, when uploaded to a web server, can be used to provide a backdoor to a compromised network.
Attackers can use this entry point to leave malicious implants, such as obtaining unauthorized access, escalating privilege, and further compromising the environment.

This query hunts for web shells by analysing the distribution of commonly-used web shell scripts against regular scripts for those public client IPs which have not observed any W3CIIS activity in a fixed lookback period.
The results obtained summarise the public client IPs, user agents, and the distribution of the above scripts between the start and end time.'
","let starttime = todatetime('{{StartTimeISO}}');
let endtime = todatetime('{{EndTimeISO}}');
let lookback = starttime - (3d);
let script_extensions = dynamic(["".asp"", "".aspx"", "".armx"", "".asax"", "".ashz"", "".asmx"", "".axd"", "".cshtml"", "".php"", "".phps"", "".php3"", "".php4"", "".php5"", "".php7"", "".jsp"", "".jspx"", "".cfm"", "".cfml"", "".phtml""]);
let ignore_uristems = dynamic([""/ews/exchange.asmx""]);
let lookback_period = (
W3CIISLog
| where TimeGenerated between (lookback .. starttime)
| where not(ipv4_is_private(cIP)) and cIP != ""127.0.0.1""
| summarize count() by cIP, csUserAgent
| project cIP, csUserAgent
);
let potential_webshell_activity = (W3CIISLog
| where TimeGenerated between (starttime .. endtime)
| extend csUriStem = tolower(csUriStem)
| where csUriStem matches regex ""\\.[a-zA-Z][a-zA-Z0-9]+$""
| where csUriStem !in~ (ignore_uristems) // Remove noisy uri stems in the final results by editing the ignore_uristems variable
| extend suffix = strcat(""."", split(split(csUriStem, ""/"")[-1], ""."")[-1])
| extend is_script = iff(suffix in (script_extensions), 1, 0)
| where not(ipv4_is_private(cIP)) and cIP != ""127.0.0.1""
| extend status_xx = strcat(substring(tostring(scStatus), 0, 1), 'XX')
| serialize cIP, csUserAgent, TimeGenerated
| extend SessionStarted = row_window_session(TimeGenerated, 30s, 3s, (cIP != prev(cIP)) and (csUserAgent != prev(csUserAgent))));
let dynamic_scripts = (potential_webshell_activity
| where is_script == 1
| summarize set_dynamic_scripts = make_set(csUriStem) by cIP, csUserAgent, SessionStarted);
let non_dynamic_scripts = (potential_webshell_activity
| where is_script == 0
| summarize set_non_dynamic_scripts = make_set(csUriStem) by cIP, csUserAgent, SessionStarted);
potential_webshell_activity
| summarize num_non_dyn_scripts = count() - sum(is_script), num_dynamic_scripts = sum(is_script) by cIP, csUserAgent, SessionStarted
| join kind=leftanti (lookback_period) on cIP, csUserAgent
| join kind=inner (dynamic_scripts) on cIP, csUserAgent, SessionStarted
| join kind=leftouter (non_dynamic_scripts) on cIP, csUserAgent, SessionStarted
| extend dyn_to_non_dyn_ratio = iff(num_non_dyn_scripts == 0, 10000.0, 1.0 * num_dynamic_scripts/num_non_dyn_scripts)
| project cIP, csUserAgent, SessionStarted,  num_dynamic_scripts, set_dynamic_scripts, num_non_dyn_scripts, set_non_dynamic_scripts,  dyn_to_non_dyn_ratio
| sort by dyn_to_non_dyn_ratio desc, num_dynamic_scripts desc
| extend summary = pack('IPCustomEntity', cIP, 'user_agent', csUserAgent, 'num_dynamic_scripts', num_dynamic_scripts, 'set_dynamic_scripts', set_dynamic_scripts, 'num_non_dyn_scripts', num_non_dyn_scripts, 'set_non_dynamic_scripts', set_non_dynamic_scripts, 'ratio', dyn_to_non_dyn_ratio, 'Session_StartTime', SessionStarted)
| summarize summaries=make_list(summary), num_of_sessions_on_day = count() by cIP, csUserAgent
| sort by num_of_sessions_on_day asc"
"021d778b-a97e-4956-91fb-ea19760e2616","Password spray attack against Azure AD application","true","Detection","Medium","AzureActiveDirectory","SigninLogs","1d","7d","本规则将识别针对 Azure AD 应用程序的密码喷射攻击的 IP 地址。规则使用的默认失败帐户阈值是 5，默认失败时间窗口是 20分钟，默认回顾窗口是 3 天","let timeframe = 3d;
let lookBack = 7d;
let authenticationWindow = 20m;
let authenticationThreshold = 5;
let isGUID = ""[0-9a-z]{8}-[0-9a-z]{4}-[0-9a-z]{4}-[0-9a-z]{4}-[0-9a-z]{12}"";
let failureCodes = dynamic([50053, 50126, 50055]); // invalid password, account is locked - too many sign ins, expired password
let successCodes = dynamic([0, 50055, 50057, 50155, 50105, 50133, 50005, 50076, 50079, 50173, 50158, 50072, 50074, 53003, 53000, 53001, 50129]);
// Lookup up resolved identities from last 7 days
let identityLookup = SigninLogs
| where TimeGenerated >= ago(lookBack)
| where not(Identity matches regex isGUID)
| where isnotempty(UserId)
| summarize by UserId, lu_UserDisplayName = UserDisplayName, lu_UserPrincipalName = UserPrincipalName;
// collect window threshold breaches
SigninLogs
| where TimeGenerated > ago(timeframe)
| where ResultType in(failureCodes)
| summarize StartTime = min(TimeGenerated), EndTime = max(TimeGenerated), make_set(ClientAppUsed), count() by bin(TimeGenerated, authenticationWindow), IPAddress, AppDisplayName, UserPrincipalName
| summarize FailedPrincipalCount = dcount(UserPrincipalName) by bin(TimeGenerated, authenticationWindow), IPAddress, AppDisplayName
| where FailedPrincipalCount >= authenticationThreshold
| summarize WindowThresholdBreaches = count() by IPAddress
| join kind= inner (
// where we breached a threshold, join the details back on all failure data
 SigninLogs
| where TimeGenerated > ago(timeframe)
| where ResultType in(failureCodes)
| extend FullLocation = strcat(Location,'|', LocationDetails.state, '|', LocationDetails.city)
| summarize StartTime = min(TimeGenerated), EndTime = max(TimeGenerated), make_set(ClientAppUsed), make_set(FullLocation), FailureCount = count() by IPAddress, AppDisplayName, UserPrincipalName, UserDisplayName, Identity, UserId
// lookup any unresolved identities
| extend UnresolvedUserId = iff(Identity matches regex isGUID, UserId, """")
| join kind= leftouter (
 identityLookup 
) on $left.UnresolvedUserId==$right.UserId
| extend UserDisplayName=iff(isempty(lu_UserDisplayName), UserDisplayName, lu_UserDisplayName)
| extend UserPrincipalName=iff(isempty(lu_UserPrincipalName), UserPrincipalName, lu_UserPrincipalName)
| summarize StartTime = min(StartTime), EndTime = max(EndTime), make_set(UserPrincipalName), make_set(UserDisplayName), make_set(set_ClientAppUsed), make_set(set_FullLocation), make_list(FailureCount) by IPAddress, AppDisplayName
| extend FailedPrincipalCount = arraylength(set_UserPrincipalName)
) on IPAddress
| project IPAddress, StartTime, EndTime, TargetedApplication=AppDisplayName, FailedPrincipalCount, UserPrincipalNames=set_UserPrincipalName, UserDisplayNames=set_UserDisplayName, ClientAppsUsed=set_set_ClientAppUsed, Locations=set_set_FullLocation, FailureCountByPrincipal=list_FailureCount, WindowThresholdBreaches
| join kind= inner (
SigninLogs // get data on success vs. failure history for each IP
| where TimeGenerated > ago(timeframe)
| where ResultType in(successCodes) or ResultType in(failureCodes) // success or failure types
| summarize GlobalSuccessPrincipalCount = dcountif(UserPrincipalName, (ResultType in(successCodes))), ResultTypeSuccesses = make_set_if(ResultType, (ResultType in(successCodes))), GlobalFailPrincipalCount = dcountif(UserPrincipalName, (ResultType in(failureCodes))), ResultTypeFailures = make_set_if(ResultType, (ResultType in(failureCodes))) by IPAddress
| where GlobalFailPrincipalCount > GlobalSuccessPrincipalCount // where the number of failed principals is greater than success - eliminates FPs from IPs who authenticate successfully alot and as a side effect have alot of failures
) on IPAddress
| project-away IPAddress1
| extend timestamp=StartTime, IPCustomEntity = IPAddress"
"6b5455c3-cbfd-418a-bd05-8d114c670995","Suspicious granting of permissions to an account","true","Detection","Medium","AzureActivity","AzureActivity","1d","14d","本规则会标记所有用户授予其他用户访问 azure 资源的 IP。当出现新的 IP 地址时发出警报","let starttime = 14d;
let endtime = 1d;
let roleassingmentactions = dynamic([""Microsoft.Authorization/classicadministrators/write"",""Microsoft.Authorization/roleAssignments/write""]);
// The number of operations below which an IP address is considered an unusual source of role assignment operations
let alertOperationThreshold = 5;
let createRoleAssignmentActivity = AzureActivity
| where OperationNameValue in~ (roleassingmentactions);
createRoleAssignmentActivity
| where TimeGenerated between (ago(starttime) .. ago(endtime))
| summarize count() by CallerIpAddress, Caller
| where count_ >= alertOperationThreshold
| join kind = rightanti ( 
createRoleAssignmentActivity
| where TimeGenerated > ago(endtime)
| extend Resource = tostring(Properties_d.resource), ResourceId = tostring(Properties_d.entity)
| summarize StartTimeUtc = min(TimeGenerated), EndTimeUtc = max(TimeGenerated), ActivityTimeStamp = makelist(TimeGenerated), ActivityStatus = makelist(ActivityStatus), 
OperationIds = makelist(OperationId), CorrelationId = makelist(CorrelationId), ActivityCountByCallerIPAddress = count()  
by ResourceId, CallerIpAddress, Caller, OperationName, Resource, ResourceGroup
) on CallerIpAddress, Caller
| extend timestamp = StartTimeUtc, AccountCustomEntity = Caller, IPCustomEntity = CallerIpAddress"
"64d6c897-55a1-4bdb-9cba-0b53f1f39657","Login attempts using Legacy Auth","true","Hunting","none","AzureActiveDirectory","SigninLogs","none","none","本规则将返回所有使用传统身份验证的AAD登录日志。 因为在使用传统身份验证时不评估条件访问策略，旧身份验证可用于规避所有 Azure 条件访问策略","let endtime = 1d;
let starttime = 7d;
let legacyAuthentications =
SigninLogs
| where TimeGenerated >= ago(starttime)
// success logons only
| where ResultType == 0
| extend ClientAppUsed = iff(isempty(ClientAppUsed)==true,""Unknown"" ,ClientAppUsed)
| extend isLegacyAuth = case(
ClientAppUsed contains ""Browser"", ""No"", 
ClientAppUsed contains ""Mobile Apps and Desktop clients"", ""No"", 
ClientAppUsed contains ""Exchange ActiveSync"", ""No"", 
ClientAppUsed contains ""Other clients"", ""Yes"", 
""Unknown"")
| where isLegacyAuth==""Yes"";
legacyAuthentications 
| where TimeGenerated >= ago(endtime)
// Don't alert for accounts already seen using legacy auth in prior 7 days
| join kind=leftanti (
   legacyAuthentications 
   | where TimeGenerated between(ago(starttime) .. ago(endtime))
) on UserPrincipalName, ClientAppUsed, AppDisplayName, IPAddress
| extend OS = DeviceDetail.operatingSystem, Browser = DeviceDetail.browser
| extend LocationString= strcat(tostring(LocationDetails[""countryOrRegion""]), ""/"", 
tostring(LocationDetails[""state""]), ""/"", tostring(LocationDetails[""city""]))
| summarize StartTimeUtc = min(TimeGenerated), EndTimeUtc = max(TimeGenerated), AttemptCount = count() 
by UserPrincipalName, ClientAppUsed, AppDisplayName, IPAddress, isLegacyAuth, tostring(OS), tostring(Browser), LocationString
| sort by AttemptCount desc nulls last 
| extend timestamp = StartTimeUtc, AccountCustomEntity = UserPrincipalName, IPCustomEntity = IPAddress"
